bin_end_time,ticker,date,trading_compound_count,trading_compound_mean,count_after_close,count_pre_open,mean_after_close,mean_pre_open
2025-04-24 14:00:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 14:00:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 14:00:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 14:30:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 14:30:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 14:30:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 15:00:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 15:00:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 15:00:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 15:30:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 15:30:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 15:30:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 16:00:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 16:00:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 16:00:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 16:30:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 16:30:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 16:30:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 17:00:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 17:00:00+00:00,TSLA,2025-04-24,0.0,0.024032692307692304,0.0,0.0,0.0,0.0
2025-04-24 17:00:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 17:30:00+00:00,TSLA,2025-04-24,7.0,-0.05358571428571429,0.0,0.0,0.0,0.0
2025-04-24 17:30:00+00:00,TSLA,2025-04-24,8.0,-0.10193750000000001,0.0,0.0,0.0,0.0
2025-04-24 17:30:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 17:30:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 18:00:00+00:00,TSLA,2025-04-24,11.0,-0.05574545454545455,0.0,0.0,0.0,0.0
2025-04-24 18:00:00+00:00,TSLA,2025-04-24,12.0,-0.04395833333333334,0.0,0.0,0.0,0.0
2025-04-24 18:00:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 18:00:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 18:30:00+00:00,TSLA,2025-04-24,19.0,-0.08016315789473684,0.0,0.0,0.0,0.0
2025-04-24 18:30:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 18:30:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 19:00:00+00:00,TSLA,2025-04-24,28.0,-0.12514642857142858,0.0,0.0,0.0,0.0
2025-04-24 19:00:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 19:00:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-24 19:30:00+00:00,AAPL,2025-04-24,0.0,0.0,99.0,0.0,0.011672727272727274,0.0
2025-04-24 19:30:00+00:00,TSLA,2025-04-24,38.0,-0.12330526315789474,0.0,0.0,0.0,0.0
2025-04-24 19:30:00+00:00,GOOGL,2025-04-24,0.0,0.07760967741935483,0.0,0.0,0.0,0.0
2025-04-25 13:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 13:30:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 13:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 14:00:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 14:00:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 14:00:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 14:30:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 14:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 14:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 15:00:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 15:00:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 15:00:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 15:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 15:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 15:30:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 16:00:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 16:00:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 16:00:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 16:30:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 16:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 16:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 17:00:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 17:00:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 17:00:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 17:30:00+00:00,TSLA,2025-04-25,0.0,-0.15315348837209303,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 17:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 17:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 18:00:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 18:00:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 18:00:00+00:00,TSLA,2025-04-25,18.0,0.15126111111111112,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 18:00:00+00:00,TSLA,2025-04-25,19.0,0.15003684210526316,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 18:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 18:30:00+00:00,TSLA,2025-04-25,24.0,0.08411666666666667,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 18:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 19:00:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 19:00:00+00:00,TSLA,2025-04-25,26.0,0.07764615384615385,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 19:00:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-25 19:30:00+00:00,AAPL,2025-04-25,0.0,0.0,90.0,0.0,0.11417333333333334,0.0
2025-04-25 19:30:00+00:00,TSLA,2025-04-25,45.0,0.023520000000000006,29.0,0.0,-0.09397586206896551,0.0
2025-04-25 19:30:00+00:00,GOOGL,2025-04-25,0.0,0.07760967741935483,81.0,0.0,-0.023499999999999997,0.0
2025-04-28 13:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 13:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 13:30:00+00:00,TSLA,2025-04-28,0.0,0.07200465116279069,16.0,0.0,0.013331250000000003,0.0
2025-04-28 14:00:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 14:00:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 14:00:00+00:00,TSLA,2025-04-28,0.0,0.07200465116279069,16.0,0.0,0.013331250000000003,0.0
2025-04-28 14:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 14:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 14:30:00+00:00,TSLA,2025-04-28,0.0,0.07200465116279069,16.0,0.0,0.013331250000000003,0.0
2025-04-28 15:00:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 15:00:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 15:00:00+00:00,TSLA,2025-04-28,0.0,0.07200465116279069,16.0,0.0,0.013331250000000003,0.0
2025-04-28 15:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 15:30:00+00:00,TSLA,2025-04-28,0.0,0.07200465116279069,16.0,0.0,0.013331250000000003,0.0
2025-04-28 15:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 16:00:00+00:00,TSLA,2025-04-28,0.0,0.07200465116279069,16.0,0.0,0.013331250000000003,0.0
2025-04-28 16:00:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 16:00:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 16:30:00+00:00,TSLA,2025-04-28,7.0,-0.1026,16.0,0.0,0.013331250000000003,0.0
2025-04-28 16:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 16:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 17:00:00+00:00,TSLA,2025-04-28,15.0,-0.03439333333333334,16.0,0.0,0.013331250000000003,0.0
2025-04-28 17:00:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 17:00:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 17:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 17:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 17:30:00+00:00,TSLA,2025-04-28,17.0,0.007117647058823529,16.0,0.0,0.013331250000000003,0.0
2025-04-28 18:00:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 18:00:00+00:00,TSLA,2025-04-28,23.0,-0.07034347826086958,16.0,0.0,0.013331250000000003,0.0
2025-04-28 18:00:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 18:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 18:30:00+00:00,TSLA,2025-04-28,30.0,-0.05370333333333333,16.0,0.0,0.013331250000000003,0.0
2025-04-28 18:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 19:00:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-28 19:00:00+00:00,TSLA,2025-04-28,39.0,-0.019730769230769232,16.0,0.0,0.013331250000000003,0.0
2025-04-28 19:00:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 19:30:00+00:00,TSLA,2025-04-28,41.0,-0.02127317073170732,16.0,0.0,0.013331250000000003,0.0
2025-04-28 19:30:00+00:00,GOOGL,2025-04-28,0.0,0.0097475,52.0,0.0,0.0580576923076923,0.0
2025-04-28 19:30:00+00:00,AAPL,2025-04-28,0.0,0.08638799999999999,85.0,0.0,0.017288235294117646,0.0
2025-04-29 13:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 13:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 13:30:00+00:00,TSLA,2025-04-29,0.0,-0.0032076923076923133,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 14:00:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 14:00:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 14:00:00+00:00,TSLA,2025-04-29,0.0,-0.0032076923076923133,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 14:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 14:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 14:30:00+00:00,TSLA,2025-04-29,0.0,-0.0032076923076923133,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 15:00:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 15:00:00+00:00,TSLA,2025-04-29,0.0,-0.0032076923076923133,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 15:00:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 15:30:00+00:00,TSLA,2025-04-29,4.0,-0.154475,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 15:30:00+00:00,TSLA,2025-04-29,5.0,-0.12358,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 15:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 15:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 16:00:00+00:00,TSLA,2025-04-29,14.0,-0.1312642857142857,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 16:00:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 16:00:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 16:30:00+00:00,TSLA,2025-04-29,26.0,-0.12237692307692308,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 16:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 16:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 17:00:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 17:00:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 17:00:00+00:00,TSLA,2025-04-29,30.0,-0.1216,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 17:00:00+00:00,TSLA,2025-04-29,31.0,-0.09834193548387096,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 17:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 17:30:00+00:00,TSLA,2025-04-29,36.0,-0.10523055555555555,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 17:30:00+00:00,TSLA,2025-04-29,37.0,-0.09691891891891892,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 17:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 18:00:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 18:00:00+00:00,TSLA,2025-04-29,45.0,-0.07609111111111111,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 18:00:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 18:30:00+00:00,TSLA,2025-04-29,54.0,-0.09456851851851852,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 18:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 18:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 19:00:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 19:00:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 19:00:00+00:00,TSLA,2025-04-29,58.0,-0.10363448275862068,14.0,0.0,-0.24527857142857143,0.0
2025-04-29 19:30:00+00:00,GOOGL,2025-04-29,0.0,0.0097475,76.0,0.0,0.039321052631578944,0.0
2025-04-29 19:30:00+00:00,AAPL,2025-04-29,0.0,0.08638799999999999,67.0,0.0,0.022159701492537313,0.0
2025-04-29 19:30:00+00:00,TSLA,2025-04-29,63.0,-0.09376666666666666,14.0,0.0,-0.24527857142857143,0.0
2025-04-30 13:30:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 13:30:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 13:30:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 14:00:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 14:00:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 14:00:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 14:30:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 14:30:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 14:30:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 15:00:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 15:00:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 15:00:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 15:30:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 15:30:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 15:30:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 16:00:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 16:00:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 16:00:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 16:30:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 16:30:00+00:00,TSLA,2025-04-30,0.0,-0.06948472222222223,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 16:30:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 17:00:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 17:00:00+00:00,TSLA,2025-04-30,1.0,0.0,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 17:00:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
2025-04-30 17:30:00+00:00,AAPL,2025-04-30,0.0,0.2399625,59.0,0.0,0.020767796610169493,0.0
2025-04-30 17:30:00+00:00,TSLA,2025-04-30,10.0,-0.23762,13.0,0.0,-0.040992307692307696,0.0
2025-04-30 17:30:00+00:00,GOOGL,2025-04-30,0.0,0.0097475,52.0,0.0,0.07390192307692309,0.0
