bin_end_time,compound_count,compound_mean,compound_std,compound_max,compound_min,ticker
2025-04-30 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-04-30 16:30:00-04:00,3,0.3107333333333333,0.3943039986271168,0.7543,0.0,AAPL
2025-05-01 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-01 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-02 16:30:00-04:00,18,0.13552777777777777,0.2179759371651067,0.6204,0.0,AAPL
2025-05-05 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-05 16:30:00-04:00,14,0.029014285714285715,0.4438327021215623,0.8126,-0.765,AAPL
2025-05-06 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-06 16:30:00-04:00,3,0.0,0.0,0.0,0.0,AAPL
2025-05-07 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-07 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-08 16:30:00-04:00,21,0.05260476190476192,0.24595025000229306,0.5994,-0.4404,AAPL
2025-05-09 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-09 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-12 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-13 16:30:00-04:00,12,0.06989999999999999,0.34412398135767075,0.7574,-0.4588,AAPL
2025-05-14 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-14 16:30:00-04:00,11,0.13725454545454546,0.33420583885873795,0.7717,-0.5423,AAPL
2025-05-15 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-15 16:30:00-04:00,7,0.08834285714285715,0.25837130811516756,0.5106,-0.3182,AAPL
2025-05-16 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-16 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-19 16:30:00-04:00,5,-0.11123999999999998,0.1679745308075007,0.0,-0.4019,AAPL
2025-05-20 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-20 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-21 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 09:30:00-04:00,23,0.1668608695652174,0.2548402614457828,0.765,0.0,AAPL
2025-05-22 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 11:00:00-04:00,1,0.0,,0.0,0.0,AAPL
2025-05-22 11:30:00-04:00,2,0.0,0.0,0.0,0.0,AAPL
2025-05-22 12:00:00-04:00,1,0.0,,0.0,0.0,AAPL
2025-05-22 12:30:00-04:00,1,0.0,,0.0,0.0,AAPL
2025-05-22 13:00:00-04:00,1,0.0,,0.0,0.0,AAPL
2025-05-22 13:30:00-04:00,3,0.24080000000000001,0.20853891723129284,0.3612,0.0,AAPL
2025-05-22 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-22 16:30:00-04:00,1,0.296,,0.296,0.296,AAPL
2025-05-23 09:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 10:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 10:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 11:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 11:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 12:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 12:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 13:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 13:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 14:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 14:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 15:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 15:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 16:00:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
2025-05-23 16:30:00-04:00,0,0.0,0.0,0.0,0.0,AAPL
