bin_end_time,compound_count,compound_mean,compound_std,compound_max,compound_min,ticker
2025-05-02 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-02 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-02 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-02 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-02 16:30:00-04:00,2,-0.54125,0.043345645686735296,-0.5106,-0.5719,GOOGL
2025-05-05 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-05 16:30:00-04:00,8,-0.09482499999999999,0.178593374937114,0.0,-0.4404,GOOGL
2025-05-06 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-06 16:30:00-04:00,5,-0.22574,0.3479122992939456,0.2575,-0.5574,GOOGL
2025-05-07 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-07 16:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-08 16:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-09 16:00:00-04:00,14,-0.026521428571428574,0.42081058077252514,0.5411,-0.7783,GOOGL
2025-05-09 16:30:00-04:00,13,0.17729999999999999,0.4506453187744585,0.8158,-0.4767,GOOGL
2025-05-12 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-12 16:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-13 16:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-14 16:30:00-04:00,1,-0.4019,,-0.4019,-0.4019,GOOGL
2025-05-15 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-15 16:30:00-04:00,8,0.017675000000000003,0.324689318536087,0.765,-0.2732,GOOGL
2025-05-16 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-16 16:00:00-04:00,4,0.07955,0.1591,0.3182,0.0,GOOGL
2025-05-16 16:30:00-04:00,19,0.04080526315789473,0.3198503720903194,0.9413,-0.4019,GOOGL
2025-05-19 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-19 16:30:00-04:00,7,-0.06250000000000001,0.4392219977794069,0.6808,-0.7783,GOOGL
2025-05-20 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-20 16:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 12:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 14:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-21 16:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 09:30:00-04:00,6,0.16883333333333336,0.43698903723854066,0.7579,-0.3818,GOOGL
2025-05-22 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 11:00:00-04:00,1,0.0,,0.0,0.0,GOOGL
2025-05-22 11:30:00-04:00,1,0.2263,,0.2263,0.2263,GOOGL
2025-05-22 12:00:00-04:00,2,-0.07774999999999999,0.4299916336395395,0.2263,-0.3818,GOOGL
2025-05-22 12:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 13:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 13:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 14:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 14:30:00-04:00,1,0.2263,,0.2263,0.2263,GOOGL
2025-05-22 15:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 15:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 16:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-22 16:30:00-04:00,1,0.6808,,0.6808,0.6808,GOOGL
2025-05-23 09:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-23 10:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-23 10:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-23 11:00:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
2025-05-23 11:30:00-04:00,0,0.0,0.0,0.0,0.0,GOOGL
