ticker,bin_end_time,target_return,prediction,pnl
AAPL,2025-06-06 13:30:00+00:00,-0.0044483728285112,-1.6241443894602237e-05,0.003948372828511199
AAPL,2025-06-06 14:00:00+00:00,-0.0019160823548822,-0.00010141661444322924,0.0014160823548822
AAPL,2025-06-06 14:30:00+00:00,-0.0004923013872999,-8.207819374909985e-05,-7.698612700099959e-06
AAPL,2025-06-06 15:00:00+00:00,0.0001231105110746,-6.320061985569435e-05,-0.0006231105110746
AAPL,2025-06-06 15:30:00+00:00,-0.0020930955201683,-6.241005795708287e-05,0.0015930955201683
AAPL,2025-06-06 16:00:00+00:00,0.0001618772338116,-9.803813774304825e-05,-0.0006618772338116
AAPL,2025-06-06 16:30:00+00:00,0.0044402480913905,-0.00015311105418185133,-0.004940248091390501
AAPL,2025-06-06 17:00:00+00:00,0.0022347080482616,-0.00011693848538378614,-0.0027347080482616
AAPL,2025-06-06 17:30:00+00:00,0.0045329955053645,-2.8561912071686934e-05,-0.0050329955053645
AAPL,2025-06-06 18:00:00+00:00,0.001341499044418,-2.0405578138102542e-05,-0.001841499044418
AAPL,2025-06-06 18:30:00+00:00,-0.0024318255266501,-3.422279627041961e-05,0.0019318255266501001
AAPL,2025-06-06 19:00:00+00:00,-0.0037129794155068,-3.427297855008463e-05,0.0032129794155068
AAPL,2025-06-06 19:30:00+00:00,0.0021037570812652,-4.0700793875144564e-05,-0.0026037570812652
AAPL,2025-06-09 13:30:00+00:00,0.0022943676187427,0.0002292015819400327,0.0017943676187427001
AAPL,2025-06-09 14:00:00+00:00,-0.0028251428272432,0.00015672636295468656,-0.0033251428272432
AAPL,2025-06-09 14:30:00+00:00,-0.0009281088329098,0.00014905046220766926,-0.0014281088329098001
AAPL,2025-06-09 15:00:00+00:00,-0.000342731338991,0.00016384123814324958,-0.000842731338991
AAPL,2025-06-09 15:30:00+00:00,-0.0026955851370373,0.00017628132486399373,-0.0031955851370373
AAPL,2025-06-09 16:00:00+00:00,0.0037758265096645,0.0001862495268576091,0.0032758265096645
AAPL,2025-06-09 16:30:00+00:00,-0.0194910134448926,0.000147703415118685,-0.0199910134448926
AAPL,2025-06-09 17:00:00+00:00,0.0087439069568933,-0.0001381071520447953,-0.0092439069568933
AAPL,2025-06-09 17:30:00+00:00,-0.0048900481565732,0.00031537070374986945,-0.0053900481565732
AAPL,2025-06-09 18:00:00+00:00,0.0004468629298151,0.00012494917230731662,-5.313707018490002e-05
AAPL,2025-06-09 18:30:00+00:00,-0.0014384334362826,8.907609912044496e-05,-0.0019384334362826
