ticker,bin_end_time,target_return,prediction,pnl
0,2025-06-06 13:30:00+00:00,-0.0044483728285112,0.0003670832786828503,-0.0044483728285112
0,2025-06-06 14:00:00+00:00,-0.0019160823548822,0.00030653590255442663,-0.0019160823548822
0,2025-06-06 14:30:00+00:00,-0.0004923013872999,-0.00010833444059984718,0.0004923013872999
0,2025-06-06 15:00:00+00:00,0.0001231105110746,0.0005568921382570946,0.0001231105110746
0,2025-06-06 15:30:00+00:00,-0.0020930955201683,0.0003083046821472689,-0.0020930955201683
0,2025-06-06 16:00:00+00:00,0.0001618772338116,-0.0001734411718661142,-0.0001618772338116
0,2025-06-06 16:30:00+00:00,0.0044402480913905,0.00040082317746264475,0.0044402480913905
0,2025-06-06 17:00:00+00:00,0.0022347080482616,0.00021884825538008178,0.0022347080482616
0,2025-06-06 17:30:00+00:00,0.0045329955053645,0.00013679309614303035,0.0045329955053645
0,2025-06-06 18:00:00+00:00,0.001341499044418,-7.143100706720018e-06,-0.001341499044418
0,2025-06-06 18:30:00+00:00,-0.0024318255266501,-3.991232745701508e-05,0.0024318255266501
0,2025-06-06 19:00:00+00:00,-0.0037129794155068,0.0001346597405193529,-0.0037129794155068
0,2025-06-06 19:30:00+00:00,0.0021037570812652,-0.00013549104466831476,-0.0021037570812652
0,2025-06-09 13:30:00+00:00,0.0022943676187427,0.0006616009568117153,0.0022943676187427
0,2025-06-09 14:00:00+00:00,-0.0028251428272432,0.00011261592923804277,-0.0028251428272432
0,2025-06-09 14:30:00+00:00,-0.0009281088329098,-0.00018694980469851133,0.0009281088329098
0,2025-06-09 15:00:00+00:00,-0.000342731338991,0.00046342228486324395,-0.000342731338991
0,2025-06-09 15:30:00+00:00,-0.0026955851370373,-0.0002549907793362361,0.0026955851370373
0,2025-06-09 16:00:00+00:00,0.0037758265096645,0.0003113681160777827,0.0037758265096645
0,2025-06-09 16:30:00+00:00,-0.0194910134448926,0.000375395227618629,-0.0194910134448926
0,2025-06-09 17:00:00+00:00,0.0087439069568933,-0.00011340213557533494,-0.0087439069568933
0,2025-06-09 17:30:00+00:00,-0.0048900481565732,-0.00022696721761544531,0.0048900481565732
0,2025-06-09 18:00:00+00:00,0.0004468629298151,-0.00024109574092980377,-0.0004468629298151
0,2025-06-09 18:30:00+00:00,-0.0014384334362826,-0.00045072727402460004,0.0014384334362826
0,2025-06-09 19:00:00+00:00,0.0011430630677635,-0.00019009772036195847,-0.0011430630677635
0,2025-06-09 19:30:00+00:00,0.0079760259025163,-0.0003404550941060161,-0.0079760259025163
0,2025-06-10 13:30:00+00:00,0.0033135419340131,0.0005152171598190095,0.0033135419340131
0,2025-06-10 14:00:00+00:00,0.0062111530269395,0.0004530274736575649,0.0062111530269395
0,2025-06-10 14:30:00+00:00,-0.0038949496181863,0.00017318555942629312,-0.0038949496181863
0,2025-06-10 15:00:00+00:00,-0.001967387078811,-0.00023189476722576438,0.001967387078811
0,2025-06-10 15:30:00+00:00,-0.001927707038458,0.0003804978707849327,-0.001927707038458
0,2025-06-10 16:00:00+00:00,0.0002716038853594,0.0003804978707849327,0.0002716038853594
0,2025-06-10 16:30:00+00:00,-0.0040724248078068,0.00026096416808736285,-0.0040724248078068
0,2025-06-10 17:00:00+00:00,-0.000123870138721,4.2749282074351026e-05,-0.000123870138721
0,2025-06-10 17:30:00+00:00,-0.0002493588671166,-0.0002092309329093635,0.0002493588671166
0,2025-06-10 18:00:00+00:00,0.0048093668945483,-0.00012582931283205458,-0.0048093668945483
0,2025-06-10 18:30:00+00:00,0.0006413976083998,-0.00013349295391294286,-0.0006413976083998
0,2025-06-10 19:00:00+00:00,-0.0003505846035881,-0.00021793803593857323,0.0003505846035881
0,2025-06-10 19:30:00+00:00,-0.0033906503452294,-0.00025586404847618744,0.0033906503452294
0,2025-06-11 13:30:00+00:00,-0.0001967541064991,0.0003776220220578434,-0.0001967541064991
0,2025-06-11 14:00:00+00:00,-0.0028116930972489,0.00047378719095693845,-0.0028116930972489
0,2025-06-11 14:30:00+00:00,-0.0058626966411564,-6.20780319682159e-05,0.0058626966411564
0,2025-06-11 15:00:00+00:00,-0.0007715412329848,0.0004656227605965824,-0.0007715412329848
0,2025-06-11 15:30:00+00:00,-0.0026049329682817,0.0004663393704360827,-0.0026049329682817
0,2025-06-11 16:00:00+00:00,0.0023442612779651,0.0005285693929333226,0.0023442612779651
0,2025-06-11 16:30:00+00:00,0.0012958373961331,0.0002944272218243499,0.0012958373961331
0,2025-06-11 17:00:00+00:00,-0.004977476947194,-0.0002182904511481242,0.004977476947194
0,2025-06-11 17:30:00+00:00,-0.0033555443573469,-0.0003362449460494219,0.0033555443573469
0,2025-06-11 18:00:00+00:00,-0.0007770324971916,-4.2876698229917976e-05,0.0007770324971916
0,2025-06-11 18:30:00+00:00,-0.0005023412828804,-6.106264854355663e-07,0.0005023412828804
0,2025-06-11 19:00:00+00:00,-0.0005025928437315,0.00020284998814704673,-0.0005025928437315
0,2025-06-11 19:30:00+00:00,-0.0057263380508498,-0.00016303286245543424,0.0057263380508498
0,2025-06-12 13:30:00+00:00,0.0007158929546526,0.00034760945513063676,0.0007158929546526
0,2025-06-12 14:00:00+00:00,0.0010035919934805,0.0008518984366775873,0.0010035919934805
0,2025-06-12 14:30:00+00:00,-0.0005548300887686,0.000630686214917976,-0.0005548300887686
0,2025-06-12 15:00:00+00:00,0.0008393602102136,0.000630686214917976,0.0008393602102136
0,2025-06-12 15:30:00+00:00,0.0014129263641691,0.00038813678882710615,0.0014129263641691
0,2025-06-12 16:00:00+00:00,-8.813491234416215e-05,0.00047611800498963,-8.813491234416215e-05
0,2025-06-12 16:30:00+00:00,0.0034747804661685,0.0004150907392936479,0.0034747804661685
0,2025-06-12 17:00:00+00:00,-0.001603911200063,2.4064268736175886e-05,-0.001603911200063
0,2025-06-12 17:30:00+00:00,-0.0010555222496007,-7.476196501098961e-05,0.0010555222496007
0,2025-06-12 18:00:00+00:00,0.001132049254046,9.108677705873118e-05,0.001132049254046
0,2025-06-12 18:30:00+00:00,-0.0005527807887169,3.650479405552988e-05,-0.0005527807887169
0,2025-06-12 19:00:00+00:00,0.0016089705227946,0.00022356380534898254,0.0016089705227946
0,2025-06-12 19:30:00+00:00,-0.0130820544444557,-2.3438963558584485e-05,0.0130820544444557
0,2025-06-13 13:30:00+00:00,-0.0040365482673971,0.00015984834779583746,-0.0040365482673971
0,2025-06-13 14:00:00+00:00,0.0049454533686223,-0.00016175372695720222,-0.0049454533686223
0,2025-06-13 14:30:00+00:00,0.002029292756561,0.0003729807894185275,0.002029292756561
0,2025-06-13 15:00:00+00:00,0.0008545601506595,-3.684688189616442e-05,-0.0008545601506595
0,2025-06-13 15:30:00+00:00,-0.0020740004983342,-0.00014215618954810827,0.0020740004983342
0,2025-06-13 16:00:00+00:00,0.0008617437960363,8.495009815132246e-05,0.0008617437960363
0,2025-06-13 16:30:00+00:00,-0.0008103551094337,-0.00014215618954810827,0.0008103551094337
0,2025-06-13 17:00:00+00:00,0.0014701814252613,-0.00011731340005139416,-0.0014701814252613
0,2025-06-13 17:30:00+00:00,-0.0063885463758984,0.00011883791718271251,-0.0063885463758984
0,2025-06-13 18:00:00+00:00,0.0010445421216376,-8.308449814780699e-05,-0.0010445421216376
0,2025-06-13 18:30:00+00:00,-0.0011962057884057,-0.0001986355650267485,0.0011962057884057
0,2025-06-13 19:00:00+00:00,0.0010700746494087,4.3365586574220486e-05,0.0010700746494087
0,2025-06-13 19:30:00+00:00,0.0052208123733477,-0.00025103869572856014,-0.0052208123733477
0,2025-06-16 13:30:00+00:00,0.0004537478045389,0.00015984834779583746,0.0004537478045389
0,2025-06-16 14:00:00+00:00,-0.0010834597754216,-5.1665552256802044e-05,0.0010834597754216
0,2025-06-16 14:30:00+00:00,-0.0045907611758837,0.00016206557672063387,-0.0045907611758837
0,2025-06-16 15:00:00+00:00,0.0003036136364129,0.0003905127631307766,0.0003036136364129
0,2025-06-16 15:30:00+00:00,-0.001444043544585,0.0004936314639976541,-0.001444043544585
0,2025-06-16 16:00:00+00:00,0.0021308886653448,-0.00014215618954810827,-0.0021308886653448
0,2025-06-16 16:30:00+00:00,0.0018480355592913,-7.359186975113405e-05,-0.0018480355592913
0,2025-06-16 17:00:00+00:00,-0.0002273955590084,-9.258348936455194e-05,0.0002273955590084
0,2025-06-16 17:30:00+00:00,0.0006504226551913,-0.00010642401329742488,-0.0006504226551913
0,2025-06-16 18:00:00+00:00,0.0016672224588651,-6.638797424468493e-05,-0.0016672224588651
0,2025-06-16 18:30:00+00:00,-0.0003782382223727,-6.88904498002253e-05,0.0003782382223727
0,2025-06-16 19:00:00+00:00,0.0006305329419595,-7.16750363268986e-05,-0.0006305329419595
0,2025-06-16 19:30:00+00:00,0.0006305329419595,0.0003497861890886989,0.0006305329419595
1,2025-06-06 13:30:00+00:00,0.0016239344755271,0.0006674557405081025,0.0016239344755271
1,2025-06-06 14:00:00+00:00,-0.0017360283316715,-0.000498212982777572,0.0017360283316715
1,2025-06-06 14:30:00+00:00,-0.0005796783041907,-0.00030018762606910985,0.0005796783041907
1,2025-06-06 15:00:00+00:00,0.0036516113768918,-0.0001592321175227657,-0.0036516113768918
1,2025-06-06 15:30:00+00:00,-0.0016477534075889,0.0003864849875864934,-0.0016477534075889
1,2025-06-06 16:00:00+00:00,0.0004634831746237,-0.00010040840273817383,-0.0004634831746237
1,2025-06-06 16:30:00+00:00,0.0012740400164146,0.0004012350243778726,0.0012740400164146
1,2025-06-06 17:00:00+00:00,0.0032099010351849,0.00018698406411356234,0.0032099010351849
1,2025-06-06 17:30:00+00:00,0.003199542570621,-1.0956575816176771e-05,-0.003199542570621
1,2025-06-06 18:00:00+00:00,-0.000316031708047,-0.0002496568077104101,0.000316031708047
1,2025-06-06 18:30:00+00:00,-0.0025513918836175,-0.00040655264564831245,0.0025513918836175
1,2025-06-06 19:00:00+00:00,0.0008645181353565,-0.00044643665010483843,-0.0008645181353565
1,2025-06-06 19:30:00+00:00,0.0034889077049207,4.47672733588365e-05,0.0034889077049207
1,2025-06-09 13:30:00+00:00,0.0005127996461005,4.9644614183051085e-05,0.0005127996461005
1,2025-06-09 14:00:00+00:00,-0.0031323142731857,-6.126976030544962e-05,0.0031323142731857
1,2025-06-09 14:30:00+00:00,0.0022280587557548,-0.00029971019952364285,-0.0022280587557548
1,2025-06-09 15:00:00+00:00,0.0020522210358526,-0.00029039114937679477,-0.0020522210358526
1,2025-06-09 15:30:00+00:00,-0.0012803715977701,0.00011145343411094541,-0.0012803715977701
1,2025-06-09 16:00:00+00:00,0.002222092199047,0.00011773016257636007,0.002222092199047
1,2025-06-09 16:30:00+00:00,0.0007390840666487,-6.818660262012272e-05,-0.0007390840666487
1,2025-06-09 17:00:00+00:00,-0.0001136412690999,0.0001299706254473431,-0.0001136412690999
1,2025-06-09 17:30:00+00:00,-0.000255671414462,0.00018208344837995733,-0.000255671414462
1,2025-06-09 18:00:00+00:00,0.0023303606707969,-7.373874354681994e-05,-0.0023303606707969
1,2025-06-09 18:30:00+00:00,-0.0017294246444395,0.00018208344837995733,-0.0017294246444395
1,2025-06-09 19:00:00+00:00,0.0,0.00018208344837995733,0.0
1,2025-06-09 19:30:00+00:00,0.012587895288161,-0.0003200993688389801,-0.012587895288161
1,2025-06-10 13:30:00+00:00,0.0058797348022829,0.0003222828940343559,0.0058797348022829
1,2025-06-10 14:00:00+00:00,0.0013359615993215,0.0002274232927304002,0.0013359615993215
1,2025-06-10 14:30:00+00:00,-0.0017020789739521,-4.3062778659234207e-05,0.0017020789739521
1,2025-06-10 15:00:00+00:00,0.0011144374276161,0.0003682079624865675,0.0011144374276161
1,2025-06-10 15:30:00+00:00,0.0028383132280835,0.0003925707997630235,0.0028383132280835
1,2025-06-10 16:00:00+00:00,-0.0018977987194984,0.00034264630623358813,-0.0018977987194984
