bin_end_time,open,high,low,close,volume,bin_return,volume_change,bin_range,ticker,lagged_return,lagged_volume_change,lagged_bin_range
2025-04-23 09:30:00-04:00,254.86000061035156,255.1819000244141,244.42999267578125,246.58999633789065,34912063,-0.032449204475615945,0.0,10.75190734863284,TSLA,0.0,0.0,0.0
2025-04-23 10:00:00-04:00,246.6300048828125,255.47000122070312,244.8000030517578,254.6349945068359,17080868,0.03245748475667831,-0.5107459562043069,10.669998168945312,TSLA,-0.032449204475615945,0.0,10.751907348632841
2025-04-23 10:30:00-04:00,254.58999633789065,258.1300048828125,254.11000061035156,257.0860900878906,14684455,0.009804366966120526,-0.1402980808703632,4.0200042724609375,TSLA,0.03245748475667831,-0.5107459562043069,10.669998168945312
2025-04-23 11:00:00-04:00,257.19000244140625,259.44000244140625,254.25010681152344,254.7487945556641,12968103,-0.009491845960452272,-0.1168822404372514,5.1898956298828125,TSLA,0.009804366966120526,-0.14029808087036322,4.0200042724609375
2025-04-23 11:30:00-04:00,254.75,256.07000732421875,252.3500061035156,254.69960021972656,9480381,-0.00019784015808999023,-0.2689461982218988,3.7200012207031534,TSLA,-0.009491845960452272,-0.11688224043725148,5.1898956298828125
2025-04-23 12:00:00-04:00,254.66000366210935,254.77000427246097,251.0800018310547,252.6199951171875,6471096,-0.00801071434691647,-0.3174223694174316,3.6900024414062784,TSLA,-0.00019784015808999023,-0.2689461982218988,3.7200012207031534
2025-04-23 12:30:00-04:00,252.625,256.7900085449219,252.2012939453125,256.3500061035156,6663291,0.014745199815994647,0.0297005329545412,4.588714599609375,TSLA,-0.00801071434691647,-0.3174223694174316,3.6900024414062784
2025-04-23 13:00:00-04:00,256.29998779296875,257.34039306640625,254.2899932861328,255.9149932861328,5669310,-0.0015021245617339307,-0.1491726835883349,3.0503997802734375,TSLA,0.014745199815994647,0.029700532954541226,4.588714599609375
2025-04-23 13:30:00-04:00,255.9900054931641,258.2298889160156,254.7899932861328,257.5274963378906,6581939,0.006006058094981226,0.1609770853948717,3.4398956298828125,TSLA,-0.0015021245617339307,-0.1491726835883349,3.0503997802734375
2025-04-23 14:00:00-04:00,257.5,258.19000244140625,256.1763000488281,256.5,4866362,-0.003883495145631022,-0.2606491795198953,2.013702392578125,TSLA,0.006006058094981226,0.16097708539487177,3.4398956298828125
2025-04-23 14:30:00-04:00,256.5199890136719,257.85211181640625,255.91000366210935,256.6650085449219,4885712,0.0005653342330460553,0.0039762763230519,1.9421081542969032,TSLA,-0.003883495145631022,-0.2606491795198953,2.013702392578125
2025-04-23 15:00:00-04:00,256.6099853515625,257.0398864746094,252.05999755859375,252.3800048828125,7245836,-0.01648408366866483,0.4830665417855166,4.979888916015625,TSLA,0.0005653342330460553,0.003976276323051975,1.9421081542969034
2025-04-23 15:30:00-04:00,252.4199981689453,253.4499969482422,250.33999633789065,250.7899932861328,10336844,-0.0064575108732927156,0.4265909413351336,3.110000610351534,TSLA,-0.01648408366866483,0.48306654178551667,4.979888916015625
2025-04-24 09:30:00-04:00,249.5050048828125,254.29930114746097,249.1999969482422,253.6999969482422,17499083,0.01681325818454016,0.6928845013042666,5.099304199218778,TSLA,-0.0064575108732927156,0.42659094133513364,3.110000610351534
2025-04-24 10:00:00-04:00,253.5800018310547,258.1494140625,252.91000366210935,256.389892578125,11889504,0.011080884639090627,-0.3205641689910266,5.239410400390653,TSLA,0.01681325818454016,0.6928845013042666,5.099304199218778
2025-04-24 10:30:00-04:00,256.2950134277344,257.510009765625,254.61000061035156,254.92999267578125,7185992,-0.0053259746793240526,-0.3956020368890073,2.9000091552734375,TSLA,0.011080884639090627,-0.3205641689910266,5.239410400390653
2025-04-24 11:00:00-04:00,254.9001007080078,256.7300109863281,253.69009399414065,254.80369567871097,7185743,-0.00037820710556435433,-3.465074828912229e-05,3.0399169921874716,TSLA,-0.0053259746793240526,-0.3956020368890073,2.9000091552734375
2025-04-24 11:30:00-04:00,254.80569458007812,255.3999938964844,253.19500732421875,253.38999938964844,5828417,-0.005555979401334676,-0.18889153146724,2.2049865722656534,TSLA,-0.00037820710556435433,-3.465074828912229e-05,3.0399169921874716
2025-04-24 12:00:00-04:00,253.4199981689453,254.88999938964844,252.47000122070312,254.84939575195312,5651449,0.0056404293005118955,-0.0303629613323823,2.4199981689453125,TSLA,-0.005555979401334676,-0.18889153146724003,2.2049865722656534
2025-04-24 12:30:00-04:00,254.8300018310547,256.1000061035156,254.5800018310547,255.71359252929688,3858447,0.003467373118915429,-0.3172641211130101,1.5200042724609375,TSLA,0.0056404293005118955,-0.030362961332382365,2.4199981689453125
2025-04-24 13:00:00-04:00,255.7528076171875,255.7799072265625,253.61000061035156,255.36000061035156,3843231,-0.0015358854141062084,-0.0039435555289473,2.1699066162109375,TSLA,0.003467373118915429,-0.31726412111301017,1.5200042724609375
2025-04-24 13:30:00-04:00,255.36000061035156,255.77999877929688,254.57009887695312,255.4748992919922,2896208,0.0004499478436952309,-0.2464132392770561,1.20989990234375,TSLA,-0.0015358854141062084,-0.003943555528947318,2.1699066162109375
2025-04-24 14:00:00-04:00,255.4499969482422,257.239990234375,255.0800018310547,257.1680908203125,4091621,0.006725754130341377,0.4127510869385071,2.1599884033203125,TSLA,0.0004499478436952309,-0.24641323927705616,1.20989990234375
2025-04-24 14:30:00-04:00,257.1700134277344,257.989990234375,256.340087890625,256.57000732421875,4208444,-0.002333110674601402,0.0285517646917932,1.64990234375,TSLA,0.006725754130341377,0.41275108693850715,2.1599884033203125
2025-04-24 15:00:00-04:00,256.54998779296875,256.6000061035156,254.90499877929688,255.9501037597656,4930453,-0.002338273481763964,0.1715619834789294,1.69500732421875,TSLA,-0.002333110674601402,0.028551764691793213,1.64990234375
2025-04-24 15:30:00-04:00,256.0,259.5400085449219,255.9600067138672,259.510009765625,8359222,0.013710975646972656,0.6954267691021494,3.5800018310546875,TSLA,-0.002338273481763964,0.17156198347892948,1.69500732421875
2025-04-25 09:30:00-04:00,263.0950012207031,265.260009765625,259.6300048828125,261.64898681640625,18925779,-0.005496168295055726,1.2640598610731957,5.6300048828125,TSLA,0.013710975646972656,0.6954267691021494,3.5800018310546875
2025-04-25 10:00:00-04:00,261.760009765625,271.2200012207031,261.3999938964844,270.625,18362144,0.03386686240695269,-0.0297813368739009,9.82000732421875,TSLA,-0.005496168295055726,1.2640598610731955,5.6300048828125
2025-04-25 10:30:00-04:00,270.6499938964844,278.17999267578125,269.739990234375,275.1155090332031,21759618,0.01649922496738232,0.1850259969641889,8.44000244140625,TSLA,0.03386686240695269,-0.029781336873900943,9.82000732421875
2025-04-25 11:00:00-04:00,275.1400146484375,279.989990234375,274.55999755859375,279.5201110839844,13014243,0.015919518072075256,-0.4019084801948269,5.42999267578125,TSLA,0.01649922496738232,0.18502599696418898,8.44000244140625
2025-04-25 11:30:00-04:00,279.5451965332031,283.5,278.90008544921875,281.4599914550781,14521701,0.006849679213313031,0.1158314010273207,4.59991455078125,TSLA,0.015919518072075256,-0.40190848019482694,5.42999267578125
2025-04-25 12:00:00-04:00,281.4700012207031,284.55999755859375,280.0,284.3999938964844,9680818,0.010409609063396497,-0.3333550938695129,4.55999755859375,TSLA,0.006849679213313031,0.1158314010273207,4.59991455078125
2025-04-25 12:30:00-04:00,284.4100036621094,286.3900146484375,283.760009765625,286.1400146484375,9860018,0.006082806385331763,0.0185108324523814,2.6300048828125,TSLA,0.010409609063396497,-0.3333550938695129,4.55999755859375
2025-04-25 13:00:00-04:00,286.1400146484375,286.8500061035156,284.3999938964844,286.6499938964844,7626465,0.0017822716919668746,-0.2265262598912091,2.45001220703125,TSLA,0.006082806385331763,0.018510832452381498,2.6300048828125
2025-04-25 13:30:00-04:00,286.6400146484375,286.6400146484375,281.04998779296875,282.8999938964844,10623322,-0.013047797100276592,0.3929549273483848,5.59002685546875,TSLA,0.0017822716919668746,-0.22652625989120911,2.45001220703125
2025-04-25 14:00:00-04:00,282.9175109863281,284.989990234375,282.70001220703125,284.2308044433594,6864574,0.004641965965460182,-0.3538203962941159,2.28997802734375,TSLA,-0.013047797100276592,0.3929549273483848,5.59002685546875
2025-04-25 14:30:00-04:00,284.2349853515625,286.0,283.95001220703125,285.3949890136719,6002600,0.00408114314525565,-0.1255684620779089,2.04998779296875,TSLA,0.004641965965460182,-0.3538203962941159,2.28997802734375
